KupacID,Pol,Godine,Kupljeni Artikli,Kategorija,Iznos Kupovine,Tip Dostave,Zanimanje,Pretplata,Sezona,Opština
7269,Muško,55,Cipele,Spoljašnja odjeća,79,Sledeći dan,Zdravstvo,Ne,Zima,Laktaši
7270,Žensko,22,Haljina,Dodaci,97,Dvodnevna dostava,Student,Ne,Ljeto,Sanski Most
7271,Žensko,42,Šorc,Dodaci,91,Sledeći dan,Umjetnik,Ne,Proljeće,Zenica
7272,Muško,54,Kaiš,Dodaci,58,Dvodnevna dostava,Doktor,Ne,,Laktaši
7273,Žensko,51,Majica,Obuća,70,Besplatna dostava,Inženjer,Da,,Gradiška
7274,Muško,59,Haljina,Dodaci,66,Dvodnevna dostava,Dizajner,Ne,Ljeto,Živinice
7275,Muško,20,Kaiš,Dodaci,36,Ekspres,Doktor,Ne,Ljeto,Prijedor
7276,Muško,45,Haljina,Obuća,17,Sledeći dan,Dizajner,Ne,,Gradiška
7277,Žensko,25,Naočale,Obuća,88,Dvodnevna dostava,Student,Ne,Proljeće,Gradiška
7278,Muško,26,Farmerke,Obuća,66,Ekspres,Marketing,Ne,,Sarajevo
7279,Žensko,42,Naočale,Spoljašnja odjeća,73,Dvodnevna dostava,Inženjer,Ne,Jesen,Sanski Most
7280,Žensko,33,Šal,Spoljašnja odjeća,21,Dvodnevna dostava,Dizajner,Da,Zima,Sarajevo
7281,Žensko,55,Šorc,Obuća,94,Sledeći dan,,Ne,Jesen,Sarajevo
7282,Žensko,45,Šorc,Odjeća,85,Besplatna dostava,Ekonomista,Da,Ljeto,Tuzla
7283,Muško,22,Naočale,Odjeća,18,Ekspres,Izvršni direktor,Da,Ljeto,Bijeljina
7284,Muško,48,Kaiš,Dodaci,71,Besplatna dostava,Doktor,Ne,,Mostar
7285,Žensko,47,Kaput,Dodaci,29,Dvodnevna dostava,Doktor,Ne,Zima,Sanski Most
7286,Žensko,47,Haljina,Dodaci,45,Dvodnevna dostava,Inženjer,Ne,Proljeće,Široki Brijeg
7287,Žensko,29,Patike,Dodaci,81,Sledeći dan,Umjetnik,Da,Ljeto,Široki Brijeg
7288,Žensko,29,Torba,Obuća,20,Dvodnevna dostava,Zdravstvo,Ne,Jesen,Laktaši
7289,Muško,61,Majica,Odjeća,50,Dvodnevna dostava,Tehničar,Ne,Zima,Sanski Most
7290,Muško,44,Haljina,Odjeća,69,Dvodnevna dostava,Zdravstvo,Ne,Zima,Sarajevo
7291,Žensko,27,Kaput,Obuća,78,Ekspres,Pravnik,Ne,,Bijeljina
7292,Muško,46,Patike,Dodaci,38,Besplatna dostava,Izvršni direktor,Da,,Gradiška
7293,Muško,43,Haljina,Odjeća,29,Dvodnevna dostava,Umjetnik,Da,Jesen,Široki Brijeg
7294,Muško,42,Cipele,Obuća,47,Dvodnevna dostava,Upravitelj,Da,,Bijeljina
7295,Žensko,62,Naočale,Spoljašnja odjeća,97,Besplatna dostava,Inženjer,Ne,,Mostar
7296,Muško,43,Patike,Obuća,45,Besplatna dostava,Ekonomista,Ne,Zima,Sarajevo
7297,Muško,19,Cipele,Obuća,46,Sledeći dan,Umjetnik,Da,Ljeto,Prijedor
7298,Žensko,65,Farmerke,Odjeća,25,Besplatna dostava,Tehničar,Da,Zima,Gradiška
7299,Muško,26,Kaput,Dodaci,55,Ekspres,Izvršni direktor,Ne,Zima,Mostar
7300,Žensko,43,Šorc,Obuća,43,Dvodnevna dostava,Izvršni direktor,Da,Zima,Zenica
7301,Žensko,26,Cipele,Odjeća,88,Ekspres,Dizajner,Ne,Ljeto,Živinice
7302,Muško,41,Šal,Dodaci,22,Dvodnevna dostava,Izvršni direktor,Da,,Laktaši
7303,Žensko,61,Torba,Odjeća,52,Besplatna dostava,Dizajner,Da,Ljeto,Laktaši
7304,Žensko,32,Majica,Dodaci,89,Ekspres,Upravitelj,Da,Jesen,Široki Brijeg
7305,Žensko,61,Majica,Obuća,90,Besplatna dostava,Upravitelj,Ne,Proljeće,Mostar
7306,Žensko,29,Šorc,Odjeća,29,Ekspres,Tehničar,Ne,,Banja Luka
7307,Muško,18,Naočale,Dodaci,69,Dvodnevna dostava,Student,Ne,Zima,Živinice
7308,Muško,65,Cipele,Odjeća,32,Dvodnevna dostava,,Da,Ljeto,Živinice
7309,Žensko,38,Farmerke,Dodaci,99,Sledeći dan,Izvršni direktor,Da,Zima,Sarajevo
7310,Žensko,29,Naočale,Odjeća,56,Dvodnevna dostava,Upravitelj,Da,,Laktaši
7311,Žensko,59,Farmerke,Odjeća,64,Sledeći dan,Upravitelj,Ne,Ljeto,Banja Luka
7312,Muško,64,Farmerke,Obuća,98,Besplatna dostava,Marketing,Da,Ljeto,Mostar
7313,Žensko,19,Farmerke,Dodaci,46,Ekspres,Nastavnik,Ne,Ljeto,Banja Luka
7314,Muško,61,Šal,Obuća,66,Dvodnevna dostava,Marketing,Da,,Sarajevo
7315,Žensko,50,Naočale,Dodaci,24,Sledeći dan,Umjetnik,Da,,Laktaši
7316,Muško,31,Haljina,Dodaci,54,Besplatna dostava,Doktor,Ne,Proljeće,Prijedor
7317,Muško,26,Kaiš,Spoljašnja odjeća,86,Besplatna dostava,Nastavnik,Da,,Mostar
7318,Žensko,40,Patike,Dodaci,66,Ekspres,Doktor,Da,Zima,Tuzla
7319,Muško,43,Cipele,Dodaci,45,Besplatna dostava,Nastavnik,Da,,Bijeljina
7320,Muško,61,Torba,Spoljašnja odjeća,16,Sledeći dan,Nastavnik,Ne,,Bihać
7321,Žensko,56,Šorc,Obuća,79,Ekspres,Doktor,Ne,,Tuzla
7322,Žensko,63,Patike,Obuća,52,Ekspres,Pravnik,Da,Proljeće,Laktaši
7323,Muško,61,Patike,Obuća,10,Sledeći dan,Zdravstvo,Da,,Mostar
7324,Muško,65,Majica,Dodaci,98,Ekspres,,Da,,Bihać
7325,Muško,28,Cipele,Dodaci,96,Ekspres,Ekonomista,Ne,,Prijedor
7326,Muško,65,Naočale,Odjeća,79,Sledeći dan,Tehničar,Da,Ljeto,Bijeljina
7327,Muško,30,Šal,Spoljašnja odjeća,10,Dvodnevna dostava,Tehničar,Da,Ljeto,Bihać
7328,Muško,22,Haljina,Dodaci,84,Dvodnevna dostava,Izvršni direktor,Ne,Zima,Zenica
7329,Muško,37,Kaput,Spoljašnja odjeća,43,Ekspres,Nastavnik,Da,Zima,Bijeljina
7330,Žensko,23,Farmerke,Spoljašnja odjeća,97,Dvodnevna dostava,Umjetnik,Ne,Zima,Sanski Most
7331,Muško,25,Torba,Odjeća,46,Ekspres,Dizajner,Da,Proljeće,Sarajevo
7332,Žensko,20,Torba,Dodaci,93,Sledeći dan,Ekonomista,Ne,,Tuzla
7333,Muško,18,Patike,Odjeća,43,Besplatna dostava,Ekonomista,Ne,Jesen,Laktaši
7334,Muško,20,Naočale,Obuća,32,Ekspres,Izvršni direktor,Da,Zima,Prijedor
7335,Žensko,36,Naočale,Odjeća,10,Besplatna dostava,Pravnik,Da,Ljeto,Bihać
7336,Muško,29,Patike,Spoljašnja odjeća,62,Sledeći dan,Inženjer,Ne,Zima,Bijeljina
7337,Muško,40,Cipele,Odjeća,67,Besplatna dostava,Inženjer,Da,Proljeće,Sanski Most
7338,Žensko,52,Majica,Odjeća,66,Sledeći dan,Pravnik,Ne,,Sarajevo
7339,Žensko,57,Šal,Spoljašnja odjeća,14,Besplatna dostava,Tehničar,Da,Proljeće,Laktaši
7340,Muško,31,Kaput,Spoljašnja odjeća,27,Dvodnevna dostava,Upravitelj,Da,Proljeće,Gradiška
7341,Muško,25,Farmerke,Spoljašnja odjeća,79,Ekspres,Pravnik,Ne,,Tuzla
7342,Muško,61,Šorc,Dodaci,42,Sledeći dan,Doktor,Da,Ljeto,Bihać
7343,Muško,20,Šal,Dodaci,22,Besplatna dostava,Marketing,Da,,Mostar
7344,Muško,33,Torba,Obuća,54,Dvodnevna dostava,Inženjer,Ne,Zima,Prijedor
7345,Muško,60,Kaiš,Obuća,33,Dvodnevna dostava,Zdravstvo,Da,,Bijeljina
7346,Žensko,19,Šorc,Spoljašnja odjeća,85,Besplatna dostava,Marketing,Ne,,Zenica
7347,Žensko,59,Majica,Spoljašnja odjeća,27,Dvodnevna dostava,Nastavnik,Ne,Zima,Laktaši
7348,Žensko,29,Farmerke,Odjeća,39,Sledeći dan,Upravitelj,Ne,Proljeće,Prijedor
7349,Muško,20,Farmerke,Spoljašnja odjeća,38,Besplatna dostava,Dizajner,Ne,Jesen,Laktaši
7350,Muško,37,Šorc,Spoljašnja odjeća,45,Sledeći dan,Student,Da,Ljeto,Mostar
7351,Muško,50,Haljina,Odjeća,44,Sledeći dan,Zdravstvo,Ne,Zima,Široki Brijeg
7352,Muško,59,Kaiš,Obuća,21,Sledeći dan,Marketing,Ne,,Bijeljina
7353,Žensko,57,Farmerke,Spoljašnja odjeća,17,Sledeći dan,Marketing,Ne,,Bihać
7354,Žensko,23,Patike,Obuća,90,Dvodnevna dostava,Ekonomista,Da,Proljeće,Gradiška
7355,Muško,31,Naočale,Obuća,71,Dvodnevna dostava,Dizajner,Ne,Ljeto,Laktaši
7356,Žensko,44,Patike,Dodaci,85,Sledeći dan,Doktor,Da,Zima,Sarajevo
7357,Muško,55,Cipele,Obuća,37,Ekspres,Marketing,Da,Proljeće,Bihać
7358,Muško,31,Farmerke,Spoljašnja odjeća,86,Ekspres,Pravnik,Ne,,Bijeljina
7359,Muško,48,Patike,Obuća,48,Sledeći dan,Student,Da,Jesen,Živinice
7360,Žensko,21,Patike,Spoljašnja odjeća,91,Sledeći dan,Doktor,Ne,Proljeće,Tuzla
7361,Žensko,46,Haljina,Obuća,42,Dvodnevna dostava,Umjetnik,Da,Proljeće,Tuzla
7362,Žensko,44,Šal,Dodaci,98,Ekspres,Doktor,Da,Jesen,Široki Brijeg
7363,Žensko,42,Cipele,Obuća,87,Dvodnevna dostava,Marketing,Da,Ljeto,Tuzla
7364,Muško,59,Kaiš,Obuća,14,Besplatna dostava,Umjetnik,Ne,,Gradiška
7365,Muško,36,Šal,Spoljašnja odjeća,97,Ekspres,Tehničar,Ne,Jesen,Gradiška
7366,Muško,60,Naočale,Spoljašnja odjeća,80,Ekspres,Dizajner,Ne,Proljeće,Sarajevo
7367,Žensko,20,Torba,Odjeća,11,Besplatna dostava,Inženjer,Da,Zima,Mostar
7368,Žensko,19,Haljina,Spoljašnja odjeća,85,Dvodnevna dostava,,Da,Jesen,Banja Luka
7369,Muško,22,Haljina,Odjeća,68,Ekspres,Student,Da,Jesen,Bihać
7370,Žensko,54,Majica,Dodaci,90,Sledeći dan,Doktor,Ne,Proljeće,Sarajevo
7371,Žensko,37,Naočale,Dodaci,25,Sledeći dan,Tehničar,Ne,Proljeće,Živinice
7372,Žensko,42,Farmerke,Obuća,16,Sledeći dan,Dizajner,Ne,Ljeto,Tuzla
7373,Žensko,19,Patike,Spoljašnja odjeća,13,Ekspres,Marketing,Da,Proljeće,Sanski Most
7374,Žensko,59,Majica,Obuća,86,Sledeći dan,Marketing,Da,Proljeće,Zenica
7375,Žensko,65,Majica,Dodaci,89,Sledeći dan,Student,Da,Zima,Gradiška
7376,Muško,56,Majica,Obuća,36,Besplatna dostava,Doktor,Ne,Proljeće,Bijeljina
7377,Žensko,27,Cipele,Spoljašnja odjeća,42,Dvodnevna dostava,Upravitelj,Da,,Široki Brijeg
7378,Žensko,39,Kaput,Dodaci,48,Ekspres,Ekonomista,Ne,Ljeto,Tuzla
7379,Muško,43,Torba,Odjeća,95,Dvodnevna dostava,Ekonomista,Da,Zima,Široki Brijeg
7380,Muško,61,Šal,Obuća,87,Sledeći dan,Student,Ne,Proljeće,Živinice
7381,Muško,41,Kaput,Spoljašnja odjeća,42,Besplatna dostava,Ekonomista,Ne,Zima,Široki Brijeg
7382,Muško,40,Torba,Obuća,32,Sledeći dan,Umjetnik,Ne,Ljeto,Tuzla
7383,Žensko,25,Farmerke,Spoljašnja odjeća,65,Besplatna dostava,Marketing,Ne,Zima,Živinice
7384,Muško,56,Farmerke,Spoljašnja odjeća,29,Ekspres,Upravitelj,Da,Ljeto,Sanski Most
7385,Muško,21,Šal,Odjeća,97,Besplatna dostava,Student,Ne,Jesen,Tuzla
7386,Muško,40,Šal,Odjeća,63,Ekspres,Umjetnik,Ne,Jesen,Sanski Most
7387,Muško,60,Majica,Spoljašnja odjeća,35,Besplatna dostava,Umjetnik,Ne,Proljeće,Široki Brijeg
7388,Muško,18,Cipele,Spoljašnja odjeća,90,Dvodnevna dostava,Izvršni direktor,Da,Jesen,Laktaši
7389,Žensko,27,Majica,Obuća,65,Sledeći dan,Student,Ne,Zima,Tuzla
7390,Muško,55,Cipele,Dodaci,44,Besplatna dostava,Izvršni direktor,Ne,Zima,Široki Brijeg
7391,Žensko,50,Torba,Obuća,78,Sledeći dan,Dizajner,Ne,Jesen,Živinice
7392,Žensko,64,Cipele,Obuća,44,Ekspres,Zdravstvo,Ne,Proljeće,Široki Brijeg
7393,Žensko,58,Torba,Spoljašnja odjeća,77,Sledeći dan,Nastavnik,Ne,Jesen,Tuzla
7394,Muško,44,Haljina,Obuća,34,Sledeći dan,Izvršni direktor,Da,Proljeće,Mostar
7395,Muško,65,Naočale,Spoljašnja odjeća,62,Besplatna dostava,Doktor,Ne,Ljeto,Laktaši
7396,Muško,26,Torba,Odjeća,94,Dvodnevna dostava,Student,Da,Proljeće,Tuzla
7397,Žensko,54,Majica,Obuća,16,Sledeći dan,Doktor,Ne,Jesen,Živinice
7398,Muško,24,Naočale,Dodaci,54,Sledeći dan,Tehničar,Ne,Ljeto,Tuzla
7399,Žensko,40,Farmerke,Odjeća,55,Besplatna dostava,Izvršni direktor,Ne,Proljeće,Mostar
7400,Žensko,30,Haljina,Odjeća,63,Sledeći dan,Nastavnik,Ne,Jesen,Bijeljina
7401,Muško,49,Cipele,Dodaci,32,Besplatna dostava,Izvršni direktor,Ne,Proljeće,Laktaši
7402,Žensko,41,Šorc,Obuća,74,Sledeći dan,Nastavnik,Da,Ljeto,Bijeljina
7403,Muško,51,Farmerke,Odjeća,92,Besplatna dostava,Dizajner,Ne,Ljeto,Bihać
7404,Žensko,18,Kaput,Obuća,76,Dvodnevna dostava,Dizajner,Ne,Proljeće,Sanski Most
7405,Muško,25,Kaput,Spoljašnja odjeća,40,Ekspres,Upravitelj,Ne,Ljeto,Banja Luka
7406,Žensko,41,Šorc,Odjeća,40,Dvodnevna dostava,Doktor,Ne,Jesen,Bihać
7407,Muško,20,Cipele,Odjeća,73,Ekspres,Ekonomista,Da,Zima,Živinice
7408,Muško,48,Kaiš,Spoljašnja odjeća,34,Dvodnevna dostava,Doktor,Ne,Proljeće,Mostar
7409,Žensko,29,Naočale,Obuća,96,Sledeći dan,Zdravstvo,Da,,Gradiška
7410,Žensko,27,Šal,Dodaci,99,Besplatna dostava,Student,Da,Jesen,Sanski Most
7411,Žensko,21,Šorc,Spoljašnja odjeća,57,Sledeći dan,Umjetnik,Ne,Proljeće,Gradiška
7412,Žensko,37,Cipele,Obuća,65,Besplatna dostava,Upravitelj,Da,Proljeće,Široki Brijeg
7413,Žensko,56,Kaiš,Dodaci,47,Sledeći dan,Dizajner,Da,Jesen,Živinice
7414,Žensko,53,Patike,Obuća,86,Dvodnevna dostava,Dizajner,Ne,Zima,Široki Brijeg
7415,Žensko,63,Farmerke,Odjeća,27,Sledeći dan,Umjetnik,Ne,Proljeće,Tuzla
7416,Muško,40,Majica,Obuća,80,Dvodnevna dostava,Upravitelj,Da,Zima,Laktaši
7417,Žensko,58,Naočale,Obuća,77,Dvodnevna dostava,,Da,,Laktaši
7418,Žensko,21,Haljina,Dodaci,86,Ekspres,,Da,Jesen,Banja Luka
7419,Žensko,55,Cipele,Odjeća,61,Besplatna dostava,Student,Ne,Zima,Mostar
7420,Žensko,43,Kaput,Dodaci,10,Sledeći dan,Doktor,Da,Jesen,Prijedor
7421,Muško,55,Naočale,Dodaci,89,Sledeći dan,Tehničar,Da,Jesen,Sarajevo
7422,Muško,40,Šal,Obuća,10,Ekspres,Pravnik,Ne,Jesen,Banja Luka
7423,Žensko,56,Cipele,Dodaci,62,Dvodnevna dostava,Ekonomista,Ne,Zima,Mostar
7424,Muško,61,Torba,Obuća,33,Besplatna dostava,Zdravstvo,Da,Proljeće,Gradiška
7425,Žensko,44,Naočale,Dodaci,21,Besplatna dostava,Ekonomista,Ne,Jesen,Sanski Most
7426,Muško,20,Kaput,Obuća,90,Dvodnevna dostava,Pravnik,Da,Zima,Sarajevo
7427,Žensko,57,Šorc,Odjeća,28,Sledeći dan,Ekonomista,Ne,Jesen,Sanski Most
7428,Muško,61,Kaput,Dodaci,85,Sledeći dan,Ekonomista,Da,Ljeto,Živinice
7429,Muško,48,Kaput,Dodaci,15,Ekspres,Pravnik,Ne,Jesen,Sarajevo
7430,Žensko,49,Šal,Odjeća,26,Sledeći dan,Student,Da,Jesen,Široki Brijeg
7431,Žensko,27,Torba,Dodaci,14,Ekspres,Pravnik,Da,Zima,Sarajevo
7432,Muško,31,Šorc,Obuća,24,Dvodnevna dostava,Umjetnik,Ne,Jesen,Tuzla
7433,Žensko,38,Farmerke,Odjeća,96,Ekspres,Nastavnik,Ne,Proljeće,Široki Brijeg
7434,Muško,46,Cipele,Obuća,14,Besplatna dostava,Student,Da,Zima,Gradiška
7435,Žensko,54,Torba,Odjeća,94,Sledeći dan,Nastavnik,Da,Proljeće,Banja Luka
7436,Žensko,49,Patike,Odjeća,63,Besplatna dostava,Ekonomista,Da,Proljeće,Sarajevo
7437,Žensko,45,Patike,Spoljašnja odjeća,44,Dvodnevna dostava,Izvršni direktor,Da,Proljeće,Sarajevo
7438,Muško,33,Haljina,Spoljašnja odjeća,42,Ekspres,Dizajner,Ne,Jesen,Sarajevo
7439,Žensko,45,Cipele,Odjeća,27,Sledeći dan,Izvršni direktor,Ne,Zima,Mostar
7440,Žensko,54,Naočale,Spoljašnja odjeća,19,Sledeći dan,Marketing,Ne,Ljeto,Tuzla
7441,Muško,33,Šorc,Dodaci,61,Dvodnevna dostava,Upravitelj,Da,Proljeće,Banja Luka
7442,Muško,38,Naočale,Spoljašnja odjeća,95,Sledeći dan,Inženjer,Da,Jesen,Prijedor
7443,Muško,63,Kaput,Spoljašnja odjeća,97,Ekspres,Tehničar,Da,,Široki Brijeg
7444,Muško,44,Haljina,Obuća,81,Sledeći dan,Inženjer,Da,Zima,Bijeljina
7445,Žensko,28,Šal,Odjeća,66,Dvodnevna dostava,Ekonomista,Ne,Jesen,Zenica
7446,Muško,59,Šorc,Odjeća,37,Dvodnevna dostava,Student,Da,Jesen,Široki Brijeg
7447,Muško,25,Šal,Obuća,42,Dvodnevna dostava,Dizajner,Da,Proljeće,Zenica
7448,Žensko,55,Torba,Odjeća,81,Besplatna dostava,Pravnik,Da,Ljeto,Široki Brijeg
7449,Muško,51,Naočale,Obuća,21,Dvodnevna dostava,Pravnik,Ne,Proljeće,Banja Luka
7450,Muško,26,Naočale,Spoljašnja odjeća,77,Dvodnevna dostava,Dizajner,Ne,Ljeto,Tuzla
7451,Žensko,45,Cipele,Spoljašnja odjeća,62,Sledeći dan,Izvršni direktor,Da,,Bihać
7452,Žensko,57,Cipele,Obuća,68,Dvodnevna dostava,Zdravstvo,Da,Ljeto,Sanski Most
7453,Žensko,26,Naočale,Dodaci,14,Besplatna dostava,Dizajner,Ne,,Tuzla
7454,Muško,21,Šorc,Obuća,26,Ekspres,Marketing,Ne,Proljeće,Bijeljina
7455,Muško,23,Patike,Spoljašnja odjeća,52,Sledeći dan,Nastavnik,Ne,Jesen,Gradiška
7456,Žensko,35,Torba,Spoljašnja odjeća,36,Besplatna dostava,,Ne,,Tuzla
7457,Žensko,46,Torba,Spoljašnja odjeća,56,Sledeći dan,Umjetnik,Ne,,Bihać
7458,Žensko,57,Šorc,Spoljašnja odjeća,55,Ekspres,Student,Da,Ljeto,Laktaši
7459,Žensko,49,Haljina,Dodaci,98,Sledeći dan,Upravitelj,Da,Ljeto,Laktaši
7460,Muško,18,Farmerke,Odjeća,70,Besplatna dostava,Tehničar,Da,Zima,Zenica
7461,Muško,64,Farmerke,Odjeća,22,Sledeći dan,Marketing,Ne,Ljeto,Živinice
7462,Žensko,34,Farmerke,Odjeća,93,Sledeći dan,Dizajner,Ne,Zima,Tuzla
7463,Muško,46,Patike,Obuća,54,Ekspres,Doktor,Da,Proljeće,Gradiška
7464,Muško,23,Naočale,Obuća,68,Besplatna dostava,Dizajner,Da,,Živinice
7465,Muško,49,Cipele,Obuća,67,Ekspres,Doktor,Da,Jesen,Tuzla
7466,Muško,32,Cipele,Odjeća,46,Dvodnevna dostava,Tehničar,Ne,Proljeće,Zenica
7467,Žensko,55,Šal,Obuća,74,Ekspres,Izvršni direktor,Ne,,Zenica
7468,Muško,54,Kaiš,Dodaci,84,Ekspres,Nastavnik,Da,,Sanski Most
7469,Žensko,41,Farmerke,Spoljašnja odjeća,61,Ekspres,Student,Ne,Jesen,Živinice
7470,Muško,36,Farmerke,Odjeća,28,Ekspres,Doktor,Da,Jesen,Laktaši
7471,Žensko,64,Farmerke,Odjeća,58,Dvodnevna dostava,Nastavnik,Da,Jesen,Mostar
7472,Muško,26,Kaput,Odjeća,75,Ekspres,Izvršni direktor,Da,Jesen,Banja Luka
7473,Žensko,19,Haljina,Obuća,23,Besplatna dostava,Doktor,Ne,Jesen,Sarajevo
7474,Žensko,21,Kaput,Spoljašnja odjeća,19,Besplatna dostava,Pravnik,Ne,,Bihać
7475,Žensko,49,Farmerke,Dodaci,46,Besplatna dostava,Nastavnik,Da,,Zenica
7476,Žensko,23,Kaput,Spoljašnja odjeća,50,Ekspres,Umjetnik,Da,Zima,Mostar
7477,Žensko,44,Patike,Spoljašnja odjeća,85,Besplatna dostava,Izvršni direktor,Da,Ljeto,Široki Brijeg
7478,Žensko,39,Naočale,Obuća,62,Dvodnevna dostava,Inženjer,Ne,Jesen,Banja Luka
7479,Muško,43,Kaput,Spoljašnja odjeća,15,Besplatna dostava,Upravitelj,Ne,Zima,Tuzla
7480,Žensko,47,Šorc,Spoljašnja odjeća,56,Ekspres,Tehničar,Da,,Živinice
7481,Muško,34,Haljina,Obuća,64,Besplatna dostava,Student,Da,Ljeto,Bijeljina
7482,Žensko,34,Kaiš,Obuća,86,Besplatna dostava,Inženjer,Da,Ljeto,Sarajevo
7483,Žensko,56,Farmerke,Spoljašnja odjeća,83,Dvodnevna dostava,Izvršni direktor,Ne,Proljeće,Zenica
7484,Žensko,27,Patike,Odjeća,40,Dvodnevna dostava,Izvršni direktor,Da,Jesen,Banja Luka
7485,Muško,24,Torba,Spoljašnja odjeća,11,Sledeći dan,Tehničar,Ne,,Laktaši
7486,Žensko,46,Haljina,Dodaci,66,Ekspres,Ekonomista,Ne,Zima,Bihać
7487,Žensko,19,Šorc,Spoljašnja odjeća,44,Ekspres,Upravitelj,Ne,Jesen,Živinice
7488,Žensko,25,Naočale,Obuća,64,Dvodnevna dostava,Zdravstvo,Ne,Jesen,Živinice
7489,Žensko,34,Cipele,Odjeća,62,Sledeći dan,Upravitelj,Ne,Jesen,Zenica
7490,Žensko,43,Naočale,Dodaci,31,Dvodnevna dostava,Upravitelj,Da,,Sarajevo
7491,Muško,30,Šal,Odjeća,25,Sledeći dan,Dizajner,Ne,Zima,Gradiška
7492,Žensko,58,Haljina,Obuća,99,Besplatna dostava,Doktor,Ne,Proljeće,Široki Brijeg
7493,Muško,39,Šal,Odjeća,34,Dvodnevna dostava,Pravnik,Ne,Zima,Široki Brijeg
7494,Muško,42,Farmerke,Dodaci,79,Dvodnevna dostava,Marketing,Da,Proljeće,Prijedor
7495,Muško,28,Torba,Obuća,33,Ekspres,Upravitelj,Ne,Jesen,Sarajevo
7496,Muško,22,Majica,Obuća,63,Dvodnevna dostava,Inženjer,Ne,Ljeto,Banja Luka
7497,Muško,51,Cipele,Spoljašnja odjeća,29,Besplatna dostava,Izvršni direktor,Ne,Ljeto,Sanski Most
7498,Muško,53,Haljina,Odjeća,58,Sledeći dan,Umjetnik,Da,Zima,Živinice
7499,Muško,25,Torba,Spoljašnja odjeća,86,Dvodnevna dostava,Inženjer,Ne,Jesen,Gradiška
7500,Žensko,62,Torba,Obuća,94,Dvodnevna dostava,Doktor,Da,Ljeto,Gradiška
7501,Muško,49,Šorc,Dodaci,60,Ekspres,Pravnik,Ne,Zima,Bihać
7502,Muško,25,Torba,Obuća,14,Sledeći dan,Umjetnik,Da,Jesen,Sanski Most
7503,Muško,57,Farmerke,Spoljašnja odjeća,15,Sledeći dan,Ekonomista,Ne,Jesen,Gradiška
7504,Žensko,40,Haljina,Obuća,91,Ekspres,Inženjer,Ne,,Bihać
7505,Žensko,32,Naočale,Spoljašnja odjeća,58,Besplatna dostava,Marketing,Da,,Gradiška
7506,Muško,54,Naočale,Obuća,81,Besplatna dostava,Doktor,Da,Zima,Banja Luka
7507,Muško,48,Šorc,Odjeća,18,Sledeći dan,Pravnik,Ne,Proljeće,Široki Brijeg
7508,Muško,58,Naočale,Obuća,43,Sledeći dan,Upravitelj,Ne,,Široki Brijeg
7509,Žensko,32,Cipele,Dodaci,48,Ekspres,Tehničar,Da,Zima,Zenica
7510,Žensko,18,Torba,Dodaci,40,Sledeći dan,Dizajner,Da,Ljeto,Bijeljina
7511,Žensko,20,Šorc,Odjeća,73,Besplatna dostava,Izvršni direktor,Da,,Zenica
7512,Muško,44,Šal,Odjeća,53,Ekspres,Ekonomista,Ne,,Zenica
7513,Muško,56,Farmerke,Odjeća,78,Sledeći dan,Inženjer,Ne,Zima,Prijedor
7514,Muško,33,Farmerke,Spoljašnja odjeća,17,Sledeći dan,Student,Da,Ljeto,Sanski Most
7515,Muško,21,Naočale,Spoljašnja odjeća,81,Sledeći dan,Student,Ne,Proljeće,Sarajevo
7516,Muško,32,Kaput,Dodaci,54,Dvodnevna dostava,Izvršni direktor,Da,Proljeće,Živinice
7517,Muško,46,Šorc,Odjeća,11,Dvodnevna dostava,Pravnik,Da,Zima,Banja Luka
7518,Žensko,47,Šorc,Dodaci,78,Ekspres,Zdravstvo,Ne,Zima,Mostar
7519,Žensko,45,Šorc,Odjeća,53,Dvodnevna dostava,Doktor,Ne,Proljeće,Tuzla
7520,Muško,44,Majica,Obuća,34,Besplatna dostava,Ekonomista,Da,Jesen,Bihać
7521,Muško,42,Šal,Odjeća,35,Sledeći dan,Dizajner,Ne,Jesen,Laktaši
7522,Žensko,26,Šorc,Obuća,15,Dvodnevna dostava,Izvršni direktor,Da,Zima,Živinice
7523,Žensko,18,Kaiš,Spoljašnja odjeća,11,Besplatna dostava,Zdravstvo,Da,Zima,Zenica
7524,Žensko,62,Šorc,Dodaci,21,Dvodnevna dostava,Student,Ne,Zima,Bijeljina
7525,Muško,52,Kaput,Odjeća,22,Sledeći dan,Marketing,Da,Proljeće,Laktaši
7526,Žensko,63,Cipele,Odjeća,31,Ekspres,Student,Ne,Jesen,Živinice
7527,Žensko,53,Cipele,Spoljašnja odjeća,87,Sledeći dan,Pravnik,Ne,Ljeto,Sanski Most
7528,Žensko,53,Haljina,Spoljašnja odjeća,98,Besplatna dostava,,Da,Zima,Mostar
7529,Žensko,47,Kaiš,Odjeća,54,Besplatna dostava,Izvršni direktor,Da,Ljeto,Gradiška
7530,Žensko,41,Farmerke,Dodaci,69,Besplatna dostava,Pravnik,Da,,Sarajevo
7531,Žensko,52,Majica,Dodaci,41,Sledeći dan,Dizajner,Ne,Ljeto,Široki Brijeg
7532,Muško,20,Kaiš,Spoljašnja odjeća,51,Sledeći dan,Upravitelj,Da,Ljeto,Sanski Most
7533,Žensko,53,Kaiš,Dodaci,63,Dvodnevna dostava,Upravitelj,Ne,,Bihać
